title,haiku,path
Assistant Corporation Counsel,"Experience for
the historic change of the
charter and the rules.","['Experience', 'for', 'i++', 'the', 'position', 'to', 'be', 'filled', 'i++', 'at', 'this', 'time', 'will', '-', '-', '-', '-', 'i--', '-', '-', '-', '-', 'historic', 'change', 'of', 'the', 'i++', 'new', 'york', 'city', '-', '-', '-', 'charter', 'and', 'the', 'rules.', 'i++']"
Administrative Engineer,"Profound knowledge of
trunk water and wastewater
collection system.","['Profound', 'knowledge', 'of', 'i++', 'trunk', 'water', 'and', 'wastewater', 'i++', 'utility', '-', 'collection', 'system.', 'i++']"
Administrative Engineer,"Track key performance
indicators related
to the strategies.","['Track', 'key', 'performance', 'i++', 'indicators', 'related', 'i++', 'to', 'the', 'field', 'sites', '-', 'and', '-', '-', 'strategies.', 'i++']"
Administrative Engineer,"Monitor progress
of project designs and field
condition reports.","['Monitor', 'and', '-', 'progress', 'i++', 'of', 'project', 'designs', 'and', 'field', 'i++', 'condition', 'reports.', 'i++']"
Administrative Engineer,"Expert knowledge of
city, state and local rules
and regulations.","['Expert', 'knowledge', 'of', 'i++', 'city,', 'state', 'and', 'federal', 'i++', 'mandates', '-', 'requirements', 'for', '-', '-', 'mandates', '-', 'i--', '-', 'local', 'rules', 'i++', 'and', 'regulations.', 'i++']"
Administrative Engineer,"Degree in civil
engineering design and
or sewer systems.","['Degree', 'in', 'civil', 'i++', 'engineering', 'and', 'other', 'i++', 'project', 'records', '-', '-', 'i--', '-', 'metrics', 'i++', 'group', 'of', 'civil', '-', '-', '-', 'i--', '-', '-', 'design', 'and', 'i++', 'or', 'are', 'of', 'the', '-', '-', '-', 'sewer', 'systems.', 'i++']"
Administrative Engineer,"Reconstruction of
primary treatment and sludge
handling equipment.","['Reconstruction', 'of', 'i++', 'sludge', 'handling', 'equipment', '-', '-', '-', 'potable', 'water', 'pumping', 'i++', 'stations', 'five', '-', '-', 'i--', '-', '-', '-', 'sludge', 'handling', 'equipment', '-', '-', '-', 'primary', 'treatment', 'and', 'sludge', 'i++', 'handling', 'equipment.', 'i++']"
Administrative Engineer,"Coordinating
trunk main shutdowns play a large
role in the title.","['Coordinating', 'i++', 'trunk', 'main', 'shutdowns', 'play', 'a', 'large', 'i++', 'municipal', '-', 'role', 'in', 'the', 'title.', 'i++']"
Administrative Engineer,"Supervising a
staff of engineering and
other agencies.","['Supervising', 'a', 'i++', 'staff', 'of', 'personnel', 'who', 'are', 'i++', 'permanent', 'in', '-', '-', 'i--', '-', '-', '-', 'engineering', 'and', 'i++', 'other', 'agencies.', 'i++']"
Administrative Engineer,"The bureau also
provides liability
and damage reports.","['The', 'bureau', 'also', 'i++', 'provides', 'liability', 'i++', 'and', 'damage', 'and', '-', 'reports.', 'i++']"
Administrative Engineer,"Experience in
wastewater operations
and capital costs.","['Experience', 'in', 'i++', 'planning', 'design', 'construction', 'i++', 'management', 'and', '-', '-', 'i--', '-', 'procurement', 'i++', 'and', 'budget', '-', '-', 'i--', '-', '-', '-', 'wastewater', 'operations', 'i++', 'and', 'capital', 'costs.', 'i++']"
Administrative Engineer,"Determine whether
a particular action
should be registered.","['Determine', 'whether', 'i++', 'a', 'particular', 'action', 'i++', 'should', 'be', 'registered.', 'i++']"
Administrative Engineer,"Profound knowledge of
city, state and local rules
and regulations.","['Profound', 'knowledge', 'of', 'i++', 'city,', 'state', 'agencies', 'as', 'i++', 'it', 'relates', 'to', '-', '-', '-', 'i--', '-', '-', 'and', 'local', 'rules', 'i++', 'and', 'regulations.', 'i++']"
Clerical Associate,"Enroll employees
into city time and leave
request as needed.","['Enroll', 'employees', 'i++', 'into', 'city', 'time', 'and', 'leave', 'i++', 'events', '-', 'request', 'as', 'needed.', 'i++']"
Clerical Associate,"Duties will include
but are not limited to:
Word, Excel, Outlook.","['Duties', 'will', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to:', 'i++', 'Word,', 'Excel,', 'and', '-', 'Outlook.', 'i++']"
Clerical Associate,"Analyze, review
and approval of all file
room operations.","['Analyze,', 'review', 'i++', 'and', 'process', 'approve', 'hold', '-', '-', '-', 'approval', 'of', 'all', 'file', 'i++', 'room', 'is', 'maintained', '-', '-', 'operations.', 'i++']"
Clerical Associate,"Assisting with the
day to day operation
of the Wasp system.","['Assisting', 'with', 'the', 'i++', 'day', 'to', 'day', 'operation', 'i++', 'of', 'the', 'Wasp', 'system.', 'i++']"
Clerical Associate,"Update charts and work
with staff at all district and
borough locations.","['Update', 'spreadsheet', 'for', 'i++', 'correctional', 'referrals', 'i++', 'i--', '-', 'health', '-', '-', 'i--', '-', '-', 'charts', 'and', 'work', 'i++', 'with', 'staff', 'at', 'all', 'district', 'and', 'i++', 'borough', 'locations.', 'i++']"
Clerical Associate,"Experience with
entering data into
computer system.","['Experience', 'with', 'i++', 'personnel', '-', 'computerized', 'systems', '-', '-', 'entering', 'data', 'into', 'i++', 'computer', 'system.', 'i++']"
Clerical Associate,"Respond to public
inquiries and concerns
when necessary.","['Respond', 'to', 'request', 'i++', 'additional', '-', 'for', 'documented', 'sick', 'leave', 'i++', 'blood', 'donations', '-', '-', 'i--', '-', '-', '-', '-', 'i--', '-', 'public', 'i++', 'inquiries', 'at', 'the', 'end', 'i++', 'of', 'their', 'shift', '-', '-', '-', 'i--', '-', '-', '-', '-', 'and', 'or', 'restricting', 'their', '-', '-', '-', '-', 'inquiries', 'and', 'concerns', 'i++', 'when', 'necessary.', 'i++']"
Clerical Associate,"Working in the back
office while utilizing
various systems.","['Working', 'in', 'a', 'team', 'i++', 'to', 'meet', 'their', 'child', '-', 'essential', 'needs', 'i++', 'for', 'food', 'shelter', '-', '-', '-', 'i--', '-', '-', '-', '-', '-', 'i--', '-', '-', 'the', 'foil', 'i++', 'law', 'requires', 'prompt', 'and', '-', '-', '-', '-', 'unit', 'responds', 'to', 'emails', 'i++', 'i--', '-', '-', '-', '-', 'law', 'requires', 'prompt', 'and', '-', '-', '-', '-', 'unit', 'responds', 'to', 'public', 'i++', 'inquiries', '-', 'i--', '-', '-', '-', '-', 'law', 'requires', 'prompt', 'and', '-', '-', '-', '-', 'i--', '-', 'back', 'i++', 'office', 'while', 'utilizing', 'i++', 'various', 'systems.', 'i++']"
Clerical Associate,"The ability
to utilize Microsoft
Word, Excel, Outlook.","['The', 'successful', '-', 'ability', 'i++', 'to', 'utilize', 'Microsoft', 'i++', 'Word,', 'Excel,', 'and', '-', '-', 'outlook', 'and', '-', '-', 'Excel,', 'Outlook.', 'i++']"
Clerical Associate,"Assisting with the
security unit and
maintaining records.","['Assisting', 'with', 'all', 'i++', 'duties', 'associated', 'i++', 'with', 'hiring', 'for', '-', '-', '-', 'i--', '-', '-', 'transaction', 'receipts', 'at', 'the', 'i++', 'cashier', 'windows', '-', '-', 'i--', '-', '-', '-', '-', 'bureau', 'training', '-', '-', 'i--', '-', '-', 'in', 'all', 'i++', 'aspects', 'of', 'processing', '-', '-', '-', 'i--', '-', 'the', 'i++', 'penalty', 'processing', '-', '-', 'i--', '-', '-', 'with', 'the', 'i++', 'timely', 'completion', 'of', 'the', 'i++', 'division', 'of', '-', '-', 'i--', '-', '-', '-', 'processing', 'of', 'all', 'i++', 'summonses', '-', 'i--', '-', '-', '-', '-', 'city', 'of', 'new', 'york', 'city', 'i++', 'government', '-', 'i--', '-', '-', '-', '-', 'water', 'supply', 'due', 'i++', 'to', 'cross', '-', '-', 'i--', '-', '-', '-', '-', 'security', 'unit', 'and', 'i++', 'maintaining', 'records.', 'i++']"
Industrial Hygienist,"Issue notice of
violations; prepare case
files and evidence.","['Issue', 'notice', 'of', 'i++', 'violations;', 'prepare', 'case', 'i++', 'files', 'and', 'evidence.', 'i++']"
Industrial Hygienist,"Extensive knowledge
of adult education
and training techniques.","['Extensive', 'walking', 'i++', 'at', 'facilities', 'being', 'i++', 'inspected', '-', 'i--', '-', '-', '-', 'i--', '-', 'knowledge', 'i++', 'of', 'adult', 'education', 'i++', 'and', 'training', 'techniques.', 'i++']"
Industrial Hygienist,"The enforcement of
environmental health and
safety contractors.","['The', 'bureau', 'of', '-', 'is', '-', '-', 'country', 'with', '-', '-', 'enforcement', 'of', 'i++', 'environmental', 'laws', 'and', 'i++', 'regulations', '-', 'i--', '-', '-', 'health', 'and', 'i++', 'safety', 'contractors.', 'i++']"
Industrial Hygienist,"Working knowledge of
federal and local, state
and federal codes.","['Working', 'knowledge', 'of', 'i++', 'federal', 'and', 'local,', 'state', 'i++', 'and', 'city', '-', 'federal', 'codes.', 'i++']"
Industrial Hygienist,"The candidate will
conduct field observations
and training techniques.","['The', 'candidate', 'will', 'i++', 'conduct', 'field', 'observations', 'i++', 'and', 'training', 'techniques.', 'i++']"
Industrial Hygienist,"Review of health and
equipment utilized by
bureau personnel.","['Review', 'of', 'health', 'and', 'i++', 'equipment', 'utilized', 'by', 'i++', 'bureau', 'personnel.', 'i++']"
Assistant District Manager,"The district office
at the direction of the
district manager.","['The', 'district', 'office', 'i++', 'at', 'the', 'direction', 'of', 'the', 'i++', 'board', 'district', '-', 'and', 'its', '-', '-', 'office', 'at', '-', '-', 'plays', 'an', '-', '-', '-', 'district', 'manager.', 'i++']"
Assistant District Manager,"The absence of the
board plays an advisory
role in the absence.","['The', 'absence', 'of', 'the', 'i++', 'board', 'plays', 'an', 'advisory', 'i++', 'role', 'in', 'the', 'absence.', 'i++']"
Assistant District Manager,"Attend, represent
and report on behalf of
the board and members.","['Attend,', 'represent', 'i++', 'and', 'report', 'on', 'behalf', 'of', 'i++', 'the', 'district', '-', 'board', 'and', 'members.', 'i++']"
Assistant District Manager,"Working on projects
that advance district service
and helping others.","['Working', 'on', 'projects', 'i++', 'that', 'advance', 'district', 'service', 'i++', 'and', 'helping', 'others.', 'i++']"
Special Examiner,"The establishment
of civil service lists to
city agencies.","['The', 'selected', '-', 'establishment', 'i++', 'of', 'civil', 'service', 'lists', 'and', 'i++', 'issuing', '-', 'i--', '-', 'to', 'i++', 'city', 'agencies.', 'i++']"
Special Examiner,"The civil service
examination process
is immediate.","['The', 'civil', 'service', 'i++', 'process', 'through', 'extensive', '-', '-', '-', 'examination', 'process', 'i++', 'is', 'immediate.', 'i++']"
Secretary,"Strategic thinker
with the ability to
take initiative.","['Strategic', 'thinker', 'i++', 'with', 'the', 'ability', 'to', 'i++', 'take', 'initiative.', 'i++']"
Admin Community Relations Specialist,"Understanding of
community board meetings
and public events.","['Understanding', 'of', 'i++', 'community', 'affairs', 'will', 'i++', 'develop', '-', 'i--', '-', '-', 'board', 'budget', 'i++', 'process', '-', 'i--', '-', 'meetings', 'i++', 'and', 'public', 'events.', 'i++']"
Admin Community Relations Specialist,"Develop, design
and implement long range plans,
goals and objectives.","['Develop,', 'and', '-', 'design', 'i++', 'and', 'implement', 'the', 'peco', 'i++', 'program', 'by', '-', '-', 'project', 'team', '-', '-', 'memorandum', '-', 'i--', '-', '-', 'long', 'range', 'plans,', 'i++', 'goals', 'and', 'objectives.', 'i++']"
Admin Community Relations Specialist,"Work with all levels
of staff inside and outside
of the agency.","['Work', 'during', '-', 'with', 'all', 'levels', 'i++', 'of', 'staff', 'inside', 'and', 'outside', 'i++', 'of', 'the', 'agency.', 'i++']"
Admin Community Relations Specialist,"The director of
community relations
strategy programs.","['The', 'director', 'of', 'i++', 'community', 'affairs', 'will', 'i++', 'develop', '-', 'i--', '-', '-', 'relations', 'i++', 'unit', 'which', '-', '-', 'strategy', 'programs.', 'i++']"
Admin Community Relations Specialist,"Serve as liaison
between the department and
community boards.","['Serve', 'as', 'liaison', 'i++', 'between', 'the', 'department', 'to', 'i++', 'refine', 'the', '-', '-', 'i--', '-', 'and', 'i++', 'the', 'public', '-', '-', 'community', 'boards.', 'i++']"
Admin Community Relations Specialist,"Develop, design
and implement the peco
deputy program.","['Develop,', 'design', 'i++', 'and', 'construction', 'process', 'and', 'i++', 'or', 'the', '-', '-', 'i--', '-', '-', '-', 'implement', 'project', 'plans', 'i++', 'timelines', 'for', 'the', '-', '-', '-', 'i--', '-', '-', '-', 'construction', 'safety', 'lead', 'i++', 'the', '-', 'i--', '-', '-', '-', 'implement', 'the', 'peco', 'i++', 'deputy', 'program.', 'i++']"
Admin Community Relations Specialist,"Develop, maintain
and track in-house preventive
maintenance program.","['Develop,', 'and', '-', 'maintain', 'i++', 'and', 'organize', 'paperwork', 'i++', 'related', 'to', '-', '-', 'i--', '-', '-', 'track', 'in-house', 'preventive', 'i++', 'maintenance', 'program.', 'i++']"
Confidential Strategy Planner,"Effective matrix
management team building and
influencing skills.","['Effective', 'matrix', 'i++', 'management', 'team', 'building', 'and', 'i++', 'influencing', 'skills.', 'i++']"
Legal Coordinator,"Administering
the operation of a
notary public.","['Administering', 'i++', 'the', 'operation', 'of', 'a', 'i++', 'correctional', '-', 'notary', 'public.', 'i++']"
Public Health Nurse,"Supervise office
of school health staff within an
assigned area.","['Supervise', 'office', 'i++', 'of', 'school', 'health', 'staff', 'within', 'an', 'i++', 'assigned', 'area.', 'i++']"
Public Health Nurse,"Knowledge of public
health advisers and public
health nurses only.","['Knowledge', 'of', 'pacs', '-', 'public', 'i++', 'health', 'nurse', 'only', '-', '-', 'advisers', 'and', 'public', 'i++', 'health', 'nurses', 'only.', 'i++']"
Public Health Nurse,"Serving as Office
of School Health staff within an
assigned area.","['Serving', 'as', 'a', '-', 'Office', 'i++', 'of', 'School', 'Health', 'staff', 'and', 'will', 'be', 'i++', 'responsible', '-', 'i--', '-', '-', '-', 'within', 'an', 'i++', 'assigned', 'area.', 'i++']"
Baker,"Ensuring that all
prepped food and/or other shapes
and places in pans.","['Ensuring', 'that', 'all', 'i++', 'prepped', 'food', 'and/or', 'services', 'i++', 'ordering', 'and', '-', '-', 'i--', '-', 'other', 'baked', 'i++', 'goods', 'for', 'special', '-', '-', '-', 'i--', '-', '-', 'services', 'i++', 'ordering', 'and', '-', '-', 'i--', '-', 'other', 'shapes', 'i++', 'and', 'places', 'in', 'pans.', 'i++']"
Public Health Assistant,"Explain testing and
clinical procedures to
customers patients.","['Explain', 'testing', 'and', 'i++', 'clinical', 'procedures', 'to', 'i++', 'customers', 'patients.', 'i++']"
Administrative Quality Assurance Specialist,"Identify trends,
project consequences and
plan accordingly.","['Identify', 'trends,', 'i++', 'project', 'consequences', 'and', 'i++', 'plan', 'accordingly.', 'i++']"
Administrative Quality Assurance Specialist,"Please read this posting
carefully to make timely
and sound decisions.","['Please', 'read', 'this', 'posting', 'i++', 'carefully', 'to', 'make', 'timely', 'i++', 'and', 'sound', 'decisions.', 'i++']"
Associate Quality Assurance Specialist,"With wide latitude
for independent judgment
and initiative.","['With', 'wide', 'latitude', 'i++', 'for', 'independent', 'judgment', 'i++', 'and', 'initiative.', 'i++']"
Associate Quality Assurance Specialist,"Coordinating
the operation of word
processing systems.","['Coordinating', 'i++', 'the', 'operation', 'of', 'word', 'i++', 'processing', 'systems.', 'i++']"
Nutrition Consultant,"Assess assigned meal
programs and The Department
for the Elderly.","['Assess', 'assigned', 'meal', 'i++', 'programs', 'for', 'contract', '-', 'The', 'aging', '-', '-', 'contract', '-', '-', 'and', 'The', 'Department', 'i++', 'of', 'health', 'and', '-', '-', '-', 'for', 'the', 'Elderly.', 'i++']"
Electrician,"Repair and replace
faulty switches, sockets and
other documents.","['Repair', 'and', 'replace', 'i++', 'faulty', 'switches,', 'sockets', 'and', 'i++', 'other', 'heating', '-', 'documents.', 'i++']"
Electrician,"Knowledge using the
computerized maintenance
management system.","['Knowledge', 'using', 'the', 'i++', 'computerized', 'maintenance', 'i++', 'management', 'system.', 'i++']"
Electrician,"Ability to
read and update work orders
and inventory.","['Ability', 'to', 'i++', 'read', 'specification', 'to', 'i++', 'order', '-', 'i--', '-', '-', 'and', 'understand', '-', '-', 'specification', 'to', 'i++', 'order', '-', 'i--', '-', '-', 'and', 'update', 'work', 'orders', 'i++', 'and', 'inventory.', 'i++']"
Electrician,"Isolate defects
in wiring switches, motors
and motor controls.","['Isolate', 'defects', 'i++', 'in', 'wiring', 'switches,', 'motors', 'i++', 'and', 'controls', '-', 'motor', 'controls.', 'i++']"
Electrician,"The installation,
repair and maintenance of
all facilities.","['The', 'installation,', 'i++', 'repair', 'and', 'maintenance', 'of', 'i++', 'high', 'or', 'low', '-', '-', '-', 'all', 'facilities.', 'i++']"
Deputy Assistant Director,"The ability
to use computer software
and applications.","['The', 'united', 'states', 'i++', 'the', '-', 'i--', '-', '-', 'ability', 'i++', 'to', 'build', 'coalitions', '-', '-', 'use', 'computer', 'software', 'i++', 'and', 'applications.', 'i++']"
Procurement Analyst,"Experience in
procurement and or contract
management reports.","['Experience', 'in', 'i++', 'procurement', 'and', 'contract', '-', 'or', 'contract', 'i++', 'compliance', 'reports.', '-', '-', 'management', 'reports.', 'i++']"
Procurement Analyst,"Prepare procurement
documents and review of
standard reporting.","['Prepare', 'procurement', 'i++', 'documents', 'including', '-', 'and', 'contracts', 'is', 'i++', 'seeking', 'an', '-', '-', 'i--', '-', '-', 'review', 'of', 'i++', 'standard', 'reporting.', 'i++']"
Procurement Analyst,"The office seeks to
hire a director of
fiscal management.","['The', 'office', 'of', 'school', 'i++', 'health', '-', 'i--', '-', '-', 'seeks', 'to', 'i++', 'hire', 'two', 'procurement', '-', '-', 'an', 'exceptional', 'i++', 'highly', '-', 'i--', '-', '-', 'a', 'director', 'of', 'i++', 'fiscal', 'management.', 'i++']"
Procurement Analyst,"Have a permanent
civil service status on
your cover letter.","['Have', 'be', '-', 'a', 'permanent', 'i++', 'civil', 'service', 'status', 'on', 'i++', 'your', 'resume', 'or', '-', '-', 'cover', 'letter.', 'i++']"
Procurement Analyst,"Maintain logs of all
procurement policy board
rules and procedures.","['Maintain', 'logs', 'of', 'all', 'i++', 'procurement', 'policy', 'board', 'i++', 'rules', 'and', 'other', '-', 'procedures.', 'i++']"
Procurement Analyst,"Strong knowledge of all
documents submitted by
contract agencies.","['Strong', 'knowledge', 'of', 'ms', 'i++', 'office', 'products', 'word', 'excel', 'i++', 'etc', '-', 'and', 'the', 'office', '-', '-', 'word', '-', '-', 'etc', '-', 'i--', '-', '-', '-', '-', 'i--', '-', 'the', 'i++', 'city', 'and', 'agency', '-', '-', '-', 'i--', '-', 'all', 'i++', 'documents', 'submitted', 'by', 'i++', 'contract', 'agencies.', 'i++']"
Procurement Analyst,"The procurement of
goods, services and other
documentation.","['The', 'office', 'of', 'the', 'i++', 'administrative', 'and', '-', '-', 'i--', '-', 'school', 'i++', 'health', '-', 'i--', '-', 'the', 'i++', 'senior', 'director', 'of', '-', '-', '-', 'administrative', 'and', '-', '-', 'i--', '-', 'school', 'i++', 'health', '-', 'i--', '-', '-', '-', 'procurement', 'of', 'i++', 'goods,', 'services', 'and', 'or', 'the', 'i++', 'director', 'of', '-', '-', 'i--', '-', '-', 'other', 'i++', 'documentation.', 'i++']"
Procurement Analyst,"Drafting procurement
documents and review of
standard reporting.","['Drafting', 'procurement', 'i++', 'documents', 'and', 'through', '-', 'review', 'of', 'i++', 'standard', 'reporting.', 'i++']"
Procurement Analyst,"Review and submit
purchase requisitions and
procurement progress.","['Review', 'and', 'submit', 'i++', 'purchase', 'requisitions', 'and', 'i++', 'procurement', 'progress.', 'i++']"
Procurement Analyst,"The development
and modification of
contract management.","['The', 'following', 'tasks', 'i++', 'i--', '-', 'are', 'i++', 'typical', 'assignments', '-', '-', 'i--', '-', '-', 'budget', 'office', 'i++', 'is', 'responsible', 'for', 'all', 'i++', 'methods', 'of', '-', '-', 'i--', '-', 'the', 'i++', 'division', 'of', '-', '-', 'i--', '-', 'all', 'i++', 'payments', 'are', 'made', '-', '-', '-', 'i--', '-', 'the', 'i++', 'agency', 'and', '-', '-', 'i--', '-', '-', '-', '-', 'i--', '-', '-', 'development', 'i++', 'of', 'specifications', 'for', 'i++', 'highly', 'complex', '-', '-', 'i--', '-', '-', '-', 'and', 'modification', 'of', 'i++', 'contract', 'management.', 'i++']"
Administrative Director,"Support to foster
care agency and other
child welfare issues.","['Support', 'regarding', 'i++', 'planning', 'contracting', '-', '-', 'i--', '-', 'to', 'foster', 'i++', 'care', 'agency', 'and', 'other', 'i++', 'child', 'welfare', 'issues.', 'i++']"
Administrative Director,"The revision or
renewal of existing
child welfare issues.","['The', 'revision', 'or', 'i++', 'renewal', 'of', 'existing', 'i++', 'child', 'welfare', 'issues.', 'i++']"
Administrative Director,"The ability
to work well in a diverse
team environment.","['The', 'ability', 'i++', 'to', 'proofread', 'and', 'edit', '-', '-', '-', 'work', 'well', 'in', 'a', 'diverse', 'i++', 'team', 'environment.', 'i++']"
Administrative Director,"The commissioner
of the street homeless in New
York City visions.","['The', 'commissioner', 'i++', 'of', 'the', 'street', 'homeless', 'in', 'New', 'i++', 'York', 'City', 'visions.', 'i++']"
Administrative Director,"Experience with
Child and Family Justice
Center in The Bronx.","['Experience', 'with', 'i++', 'Child', 'and', 'Family', 'Justice', 'i++', 'Center', 'in', 'The', 'Bronx.', 'i++']"
Administrative Director,"Experience in
The Division of Youth and
Family Justice.","['Experience', 'in', 'i++', 'The', 'Division', 'of', 'child', '-', 'Youth', 'and', 'i++', 'Family', 'Justice.', 'i++']"
Administrative Director,"Provide oversight
for the street homeless in New
York City preferred.","['Provide', 'case', '-', 'oversight', 'i++', 'for', 'the', 'street', 'homeless', 'in', 'New', 'i++', 'York', 'City', 'with', '-', '-', 'and', 'other', '-', '-', 'City', 'preferred.', 'i++']"
Administrative Director,"Act as single point
of contact for the foster
care agency staff.","['Act', 'as', 'single', 'point', 'i++', 'of', 'contact', 'for', 'the', 'framework', 'i++', 'of', 'highly', '-', '-', 'i--', '-', 'foster', 'i++', 'care', 'agency', 'staff.', 'i++']"
IT Security Specialist,"The team maintains the
groups to which new users are
added or removed.","['The', 'team', 'maintains', 'the', 'i++', 'groups', 'to', 'which', 'new', 'users', 'are', 'i++', 'added', 'or', 'removed.', 'i++']"
IT Security Specialist,"Experience in
a significant phase of
this evolution.","['Experience', 'in', 'i++', 'a', 'prioritized', '-', 'significant', 'phase', 'of', 'i++', 'this', 'evolution.', 'i++']"
IT Security Specialist,"Who wants to become
part of an information
security staff?","['Who', 'wants', 'to', 'become', 'i++', 'part', 'of', 'an', 'exciting', 'team', 'i++', 'of', '-', 'i--', '-', '-', 'information', 'i++', 'security', 'staff?', 'i++']"
IT Security Specialist,"The ability
to handle multiple tasks
under tight deadlines.","['The', 'ability', 'i++', 'to', 'handle', 'multiple', 'tasks', 'i++', 'under', 'tight', 'deadlines.', 'i++']"
Computer Programmer Analyst,"The position will
support existing data
systems and programs.","['The', 'remote', 'learning', 'i++', 'team', '-', 'i--', '-', '-', 'position', 'will', 'i++', 'support', 'existing', 'data', 'i++', 'systems', 'and', 'programs.', 'i++']"
Computer Programmer Analyst,"Stay current in the
use of technology to
support new system.","['Stay', 'current', 'in', 'the', 'i++', 'use', 'of', 'technology', 'to', 'i++', 'support', 'learning', '-', 'new', 'system.', 'i++']"
Computer Programmer Analyst,"Net developer
to maintain existing and
new applications.","['Net', 'framework', '-', 'and', 'asp', '-', '-', 'developer', 'i++', 'to', 'join', 'the', 'remote', 'learning', 'i++', 'team', '-', 'i--', '-', '-', '-', '-', 'maintain', 'existing', 'and', 'i++', 'new', 'applications.', 'i++']"
Computer Programmer Analyst,"The position will
support the emergency
response agencies.","['The', 'position', 'will', 'i++', 'support', 'the', 'development', 'i++', 'updating', '-', 'of', 'it', 'audit', '-', '-', '-', 'i--', '-', 'emergency', 'i++', 'response', 'agencies.', 'i++']"
Computer Programmer Analyst,"The environment
and the environment and
the environment.","['The', 'environment', 'i++', 'and', 'the', 'environment', 'and', 'i++', 'the', 'training', '-', 'environment.', 'i++']"
Graphic Artist,"The candidate must
be familiar with layout
and large print formats.","['The', 'candidate', 'must', 'i++', 'be', 'familiar', 'with', 'layout', 'i++', 'and', 'large', 'print', 'formats.', 'i++']"
Graphic Artist,"The preparation
of posters, informative
displays, exhibits.","['The', 'preparation', 'i++', 'of', 'posters,', 'informative', 'i++', 'displays,', 'and', '-', 'exhibits.', 'i++']"
Graphic Artist,"Create digital
assets for all videos
and marketing trends.","['Create', 'reporting', 'i++', 'i--', '-', 'digital', 'i++', 'assets', 'for', 'all', 'videos', 'i++', 'and', 'marketing', 'trends.', 'i++']"
Graphic Artist,"Performs technical
work in the design layout
and large print formats.","['Performs', 'technical', 'i++', 'work', 'in', 'the', 'design', 'layout', 'i++', 'and', 'large', 'print', 'formats.', 'i++']"
Graphic Artist,"Reporting to the
executive external
affairs web unit.","['Reporting', 'to', 'the', 'i++', 'following', '-', 'executive', 'external', 'i++', 'affairs', 'web', 'unit.', 'i++']"
Instrumentation Specialist,"Work described above
is mostly performed in an
ethical manner.","['Work', 'in', 'restricted', 'i++', 'spaces', 'for', 'up', 'to', 'waist', 'height', 'i++', 'i--', '-', '-', '-', '-', '-', '-', 'i--', '-', '-', 'described', 'above', 'i++', 'is', 'mostly', 'performed', 'in', 'the', 'i++', 'country', 'with', '-', '-', 'i--', '-', 'an', 'i++', 'ethical', 'manner.', 'i++']"
Instrumentation Specialist,"Employees must be
maintained for the duration
of their employment.","['Employees', 'must', 'be', 'i++', 'physically', 'able', 'to', 'i++', 'endure', 'long', '-', '-', 'i--', '-', '-', '-', 'maintained', 'for', 'the', 'position', 'i++', 'under', 'their', '-', '-', 'i--', '-', 'duration', 'i++', 'of', 'their', 'employment.', 'i++']"
Instrumentation Specialist,"Working in confined
spaces, lifting objects to
up to 30 feet.","['Working', 'in', 'confined', 'i++', 'areas', '-', 'spaces,', 'lifting', 'objects', 'to', 'i++', 'up', 'to', '30', 'feet.', 'i++']"
Director,"Its mission is to
promote quality housing
and neighborhood groups.","['Its', 'mission', 'is', 'to', 'i++', 'promote', 'quality', 'housing', 'i++', 'and', 'neighborhood', 'groups.', 'i++']"
Director,"Its mission is to
promote quality housing
and neighborhood plans.","['Its', 'mission', 'is', 'to', 'i++', 'promote', 'quality', 'housing', 'i++', 'and', 'diverse', '-', 'neighborhood', 'plans.', 'i++']"
Director,"Community boards,
civic associations
and neighborhood groups.","['Community', 'boards,', 'i++', 'civic', 'associations', 'i++', 'and', 'neighborhood', 'groups.', 'i++']"
Director,"Thorough knowledge of
zoning, land use, planning and
project management.","['Thorough', 'knowledge', 'of', 'i++', 'zoning,', 'land', 'use,', 'and', 'zoning', 'i++', 'and', '-', 'i--', '-', '-', 'planning', 'and', 'i++', 'project', 'management.', 'i++']"
Director,"Experience with
community-based planning
and neighborhood groups.","['Experience', 'with', 'i++', 'community-based', 'planning', 'i++', 'and', 'neighborhood', 'groups.', 'i++']"
Director,"Thorough knowledge of
New York City government
and housing issues.","['Thorough', 'knowledge', 'of', 'i++', 'New', 'York', 'City', 'government', 'i++', 'and', 'housing', 'issues.', 'i++']"
Summer Graduate Intern,"Interns will be placed
in any division of
the law department.","['Interns', 'will', 'be', 'placed', 'i++', 'in', 'offices', 'located', 'i++', 'in', 'any', 'of', '-', '-', '-', 'i--', '-', '-', 'the', 'tort', 'or', 'family', 'i++', 'court', 'divisions', '-', '-', 'i--', '-', '-', '-', '-', 'any', 'division', 'of', 'i++', 'the', 'law', 'department.', 'i++']"
Administrative Accountant,"Experience in
a broad variety of
financial data.","['Experience', 'in', 'i++', 'a', 'broad', 'variety', 'of', 'i++', 'financial', 'data.', 'i++']"
Administrative Accountant,"Reporting to the
assistant comptroller for
asset management.","['Reporting', 'to', 'the', 'i++', 'associate', 'director', 'i++', 'the', '-', 'i--', '-', '-', 'following', 'teams', '-', '-', 'assistant', 'comptroller', 'for', 'i++', 'asset', 'management.', 'i++']"
