title,haiku,path
DIRECTOR OF FIELD OPERATIONS (,"Provide oversight
of the division of child
protective units","['provide', 'oversight', 'i++', 'of', 'the', 'pertinent', '-pertinent', 'division', 'of', 'child', 'i++', 'welfare', 'system', '-system', '-welfare', 'protection', 'or', '-or', '-protection', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Must be flexible
to support and track the work
of the division","['must', 'have', 'expertise', 'i++', 'in', 'vacancy', 'control', 'and', 'i++', 'change', 'management', '-management', '-change', 'i--', '-and', '-control', '-vacancy', '-in', 'i--', '-expertise', '-have', 'be', 'able', 'to', 'i++', 'work', 'on', 'multiple', 'projects', 'i++', 'effectively', '-effectively', 'i--', '-projects', '-multiple', '-on', '-work', 'i--', '-to', '-able', 'flexible', 'i++', 'to', 'support', 'and', 'track', 'the', 'work', 'i++', 'of', 'the', 'division', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"The policies and
procedures including in
the child safe at home","['the', 'policies', 'and', 'i++', 'procedures', 'in', '-in', 'including', 'in', 'i++', 'the', 'child', 'safe', 'at', 'home', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Assist to ensure
provisions of the bureau
of active aging","['assist', 'to', 'ensure', 'i++', 'provisions', 'of', 'the', 'staff', '-staff', 'bureau', 'i++', 'of', 'active', 'aging', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Support five unit
directors in the bureau
of active aging","['support', 'five', 'unit', 'i++', 'directors', 'in', 'the', 'bureau', 'i++', 'of', 'active', 'aging', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Ensure data is
accurate neat timely and
ready for audit","['ensure', 'data', 'is', 'i++', 'accurate', 'neat', 'timely', 'and', 'i++', 'ready', 'for', 'audit', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Support five unit
directors in the program
and to meet deadlines","['support', 'five', 'unit', 'i++', 'directors', 'in', 'the', 'program', 'i++', 'and', 'to', 'meet', 'deadlines', 'i++']"
MECHANICAL ENGINEER,"Under a new cost
savings initiative to
maximize their use","['under', 'the', '-the', 'general', 'i++', 'direction', 'the', 'selected', 'i++', 'candidate', 'will', '-will', '-candidate', 'candidates', 'will', '-will', '-candidates', 'candidate', 'will', '-will', '-candidate', 'i--', '-selected', '-the', '-direction', 'i--', '-general', 'a', 'new', 'cost', 'i++', 'savings', 'initiative', 'to', 'i++', 'maximize', 'their', 'use', 'i++']"
MECHANICAL ENGINEER,"The mechanical
engineer position is
to manage projects","['the', 'mechanical', 'i++', 'engineer', 'exam', '-exam', 'i', 'for', 'the', 'dob', 'i++', 'i--', '-dob', '-the', '-for', '-i', 'will', 'need', 'to', 'be', 'i++', 'able', 'to', '-to', '-able', 'i--', '-be', '-to', '-need', '-will', 'i', 'for', 'the', 'dob', 'i++', 'i--', '-dob', '-the', '-for', '-i', 'position', 'is', 'i++', 'to', 'manage', 'projects', 'i++']"
MECHANICAL ENGINEER,"The preparation
of engineering design
and construction bids","['the', 'construction', 'of', 'i++', 'water', 'supply', 'and', '-and', 'sewer', 'and', 'i++', 'wastewater', '-wastewater', 'i--', '-and', '-sewer', '-supply', '-water', 'i--', '-of', '-construction', 'preparation', 'i++', 'of', 'budgets', 'and', 'timelines', 'for', 'i++', 'real', 'estate', 'arm', '-arm', '-estate', '-real', 'i--', '-for', '-timelines', '-and', '-budgets', 'engineering', 'design', 'i++', 'and', 'construction', 'bids', 'i++']"
MECHANICAL ENGINEER,"Serves as a whole to
continue to operate
movable bridge spans","['serves', 'as', 'a', 'design', 'i++', 'lead', 'on', 'selected', 'projects', 'i++', 'i--', '-projects', '-selected', '-on', '-lead', 'i--', '-design', 'whole', 'to', 'i++', 'continue', 'to', 'operate', 'i++', 'and', 'maintain', 'an', '-an', '-maintain', '-and', 'movable', 'bridge', 'spans', 'i++']"
MECHANICAL ENGINEER,"The real estate arm
of the cities capital
procurement process","['the', 'real', 'estate', 'arm', 'i++', 'of', 'the', 'cities', 'capital', 'i++', 'procurement', 'process', 'i++']"
MECHANICAL ENGINEER,"General knowledge
of the basic design plan
for major projects","['general', 'knowledge', 'i++', 'of', 'the', 'mechanical', '-mechanical', 'highest', 'quality', 'i++', 'drinking', 'water', '-water', '-drinking', 'i--', '-quality', '-highest', 'section', 'chief', 'or', '-or', '-chief', '-section', 'basic', 'design', 'plan', 'i++', 'for', 'major', 'projects', 'i++']"
MECHANICAL ENGINEER,"Thorough knowledge of
the highest priority
for the agency","['thorough', 'knowledge', 'of', 'i++', 'auto', 'cad', 'microsoft', '-microsoft', '-cad', '-auto', 'mechanical', 'engineers', 'i++', 'i--', '-engineers', '-mechanical', 'the', 'basic', 'design', 'plan', 'for', 'i++', 'major', 'projects', '-projects', '-major', 'i--', '-for', '-plan', '-design', '-basic', 'highest', 'priority', 'i++', 'for', 'the', 'agency', 'i++']"
MECHANICAL ENGINEER,"The design phase with
the provisions of law rule
and regulation","['the', 'design', 'and', '-and', 'phase', 'with', 'i++', 'the', 'provisions', 'of', 'law', 'rule', 'i++', 'and', 'regulation', 'i++']"
MECHANICAL ENGINEER,"Thorough knowledge of
engineering design and
implementation","['thorough', 'knowledge', 'of', 'i++', 'industry', 'standards', 'for', '-for', '-standards', '-industry', 'engineering', 'design', 'and', 'i++', 'implementation', 'i++']"
MECHANICAL ENGINEER,"Dep as a whole to
continue to operate
movable bridge spans","['dep', 'as', 'a', 'whole', 'to', 'i++', 'continue', 'to', 'operate', 'i++', 'and', 'maintain', 'an', '-an', '-maintain', '-and', 'movable', 'bridge', 'spans', 'i++']"
MECHANICAL ENGINEER,"The mechanical
design and prepare drawings
for the agency","['the', 'mechanical', 'i++', 'design', 'and', 'prepare', 'drawings', 'i++', 'for', 'the', 'agency', 'i++']"
RESIDENT BUILDING SUPERINTENDE,"Coordinate the
submission all relevant
documentation","['coordinate', 'the', 'i++', 'submission', 'all', 'relevant', 'i++', 'documentation', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The criminal law
juvenile justice practice
and the attendees","['the', 'new', 'york', 'city', 'i++', 'law', 'department', 'seeks', 'an', '-an', 'a', '-a', '-seeks', 'expert', 'on', 'i++', 'i--', '-on', '-expert', 'is', 'now', '-now', '-is', '-department', '-law', 'i--', '-city', '-york', 'attorneys', 'i++', 'and', 'agency', 'counsel', '-counsel', '-agency', '-and', 'i--', '-attorneys', 'york', 'city', 'i++', 'law', 'department', 'attorneys', 'i++', 'and', 'lateral', '-lateral', '-and', 'i--', '-attorneys', '-department', '-law', 'i--', '-city', '-york', '-new', 'criminal', 'law', 'i++', 'juvenile', 'justice', 'practice', 'i++', 'and', 'the', 'attendees', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The law department
is seeking applicants for
the new york preferred","['the', 'law', 'department', 'i++', 'is', 'accepting', '-accepting', 'now', 'accepting', '-accepting', '-now', 'seeking', 'applicants', 'for', 'i++', 'the', 'new', 'york', 'preferred', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The city appears
as plaintiff to advance key
policy interests","['the', 'city', 'in', 'a', 'i++', 'diverse', 'and', '-and', '-diverse', 'i--', '-a', 'the', 'i++', 'criminal', 'law', 'juvenile', 'i++', 'justice', 'practice', '-practice', '-justice', 'i--', '-juvenile', '-law', '-criminal', 'affirmative', '-affirmative', 'i--', '-the', '-in', 'appears', 'i++', 'as', 'plaintiff', 'to', 'advance', 'key', 'i++', 'policy', 'interests', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The city in the
law changes in the tax and
bankruptcy matters","['the', 'ideal', '-ideal', 'division', 'to', 'i++', 'broaden', 'and', 'diversify', 'i++', 'the', 'training', '-training', '-the', 'i--', '-diversify', '-and', '-broaden', 'i--', '-to', '-division', 'city', 'in', 'a', 'i++', 'diverse', 'and', '-and', '-diverse', 'i--', '-a', 'the', 'i++', 'law', 'changes', 'in', 'the', 'array', 'i++', 'of', 'claims', 'that', '-that', '-claims', '-of', 'i--', '-array', 'tax', 'and', 'i++', 'bankruptcy', 'matters', 'i++']"
ASSISTANT CORPORATION COUNSEL,"A challenge to the
scale and complexity of
the new york preferred","['a', 'proactive', '-proactive', 'challenge', 'to', 'the', 'i++', 'scale', 'and', 'complexity', 'of', 'i++', 'the', 'new', 'york', 'preferred', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The historic change
of the training program for
the new york preferred","['the', 'historic', 'change', 'i++', 'of', 'the', 'training', 'program', 'for', 'i++', 'the', 'position', '-position', 'new', 'york', 'preferred', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The counsel to the
deputy division chief
of the division","['the', 'counsel', 'to', 'work', 'i++', 'independently', 'or', '-or', 'and', 'take', 'i++', 'a', 'proactive', '-proactive', '-a', 'i--', '-take', '-and', 'or', '-or', '-independently', 'i--', '-work', 'the', 'i++', 'scale', 'and', 'complexity', 'of', 'i++', 'the', 'assistant', '-assistant', '-the', 'i--', '-of', '-complexity', '-and', '-scale', 'i--', '-the', 'work', 'i++', 'in', 'the', 'office', 'of', 'the', 'new', 'i++', 'york', 'city', 'law', '-law', '-city', '-york', 'i--', '-new', 'case', 'i++', 'i--', '-case', '-the', '-of', '-office', 'criminal', 'law', '-law', '-criminal', '-the', '-in', 'i--', '-work', 'guide', 'i++', 'law', 'department', 'seeks', 'an', '-an', '-seeks', '-department', '-law', 'i--', '-guide', 'the', 'i++', 'mayor', 'to', 'primarily', 'i++', 'manage', 'the', '-the', '-manage', 'i--', '-primarily', '-to', '-mayor', 'deputy', 'division', 'chief', 'i++', 'of', 'the', 'division', 'i++']"
ASSISTANT CORPORATION COUNSEL,"Division of the
law changes in the tax and
bankruptcy matters","['division', 'of', 'the', 'i++', 'law', 'department', 'is', 'now', '-now', 'seeking', 'i++', 'applicants', 'for', '-for', '-applicants', 'i--', '-seeking', '-is', 'attorneys', 'i++', 'and', 'agency', '-agency', '-and', 'i--', '-attorneys', 'is', 'now', '-now', '-is', '-department', 'changes', 'in', 'the', 'office', 'i++', 'city', 'hall', 'staff', '-staff', '-hall', '-city', 'i--', '-office', 'tax', 'and', 'i++', 'bankruptcy', 'matters', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The affirmative
litigation division
of the division","['the', 'affirmative', 'i++', 'litigation', 'division', 'i++', 'of', 'the', 'conflict', '-conflict', 'division', 'i++']"
ADMINISTRATIVE ENGINEER,"Reconstruction of
primary treatment and sludge
handling equipment","['reconstruction', 'of', 'i++', 'sludge', 'handling', 'equipment', '-equipment', '-handling', '-sludge', 'potable', 'water', 'pumping', 'i++', 'stations', 'five', '-five', '-stations', 'i--', '-pumping', '-water', '-potable', 'sludge', 'handling', 'equipment', '-equipment', '-handling', '-sludge', 'primary', 'treatment', 'and', 'sludge', 'i++', 'handling', 'equipment', 'i++']"
ADMINISTRATIVE ENGINEER,"The new york city
department of design and
or sewer systems","['the', 'current', '-current', 'new', 'york', 'city', 'i++', 'department', 'of', 'design', 'and', 'i++', 'or', 'sewer', 'systems', 'i++']"
ADMINISTRATIVE ENGINEER,"Coordinating
trunk main shutdowns play a large
role in the title","['coordinating', 'i++', 'trunk', 'main', 'shutdowns', 'play', 'a', 'large', 'i++', 'municipal', '-municipal', 'role', 'in', 'the', 'title', 'i++']"
ADMINISTRATIVE ENGINEER,"Supervising a
staff of engineering and
other agencies","['supervising', 'a', 'i++', 'staff', 'of', 'personnel', 'who', 'are', 'i++', 'permanent', 'in', '-in', '-permanent', 'i--', '-are', '-who', '-personnel', 'engineering', 'and', 'i++', 'other', 'agencies', 'i++']"
ADMINISTRATIVE ENGINEER,"The planning design
procurement and construction
administration","['the', 'planning', 'design', 'i++', 'procurement', 'and', 'construction', 'i++', 'of', 'entry', 'point', '-point', '-entry', '-of', 'administration', 'i++']"
ADMINISTRATIVE ENGINEER,"The director of
the bureau with other dep
bureaus agencies","['the', 'direct', '-direct', 'director', 'of', 'i++', 'the', 'bureau', 'with', 'other', 'dep', 'i++', 'bureaus', 'agencies', 'i++']"
ADMINISTRATIVE ENGINEER,"The bureau also
provides liability
and damage reports","['the', 'bureau', 'also', 'i++', 'provides', 'liability', 'i++', 'and', 'damage', 'and', '-and', 'reports', 'i++']"
ADMINISTRATIVE ENGINEER,"The largest combined
municipal water and
or process system","['the', 'largest', 'combined', 'i++', 'municipal', 'water', 'and', 'i++', 'sewer', 'breaks', 'this', '-this', '-breaks', '-sewer', 'or', 'process', 'system', 'i++']"
ADMINISTRATIVE ENGINEER,"The preparation
and subsequent management
of the project needs","['the', 'preparation', 'i++', 'and', 'subsequent', 'management', 'i++', 'of', 'various', '-various', 'the', 'largest', '-largest', '-the', 'contract', 'and', '-and', '-contract', 'the', 'project', 'needs', 'i++']"
ADMINISTRATIVE ENGINEER,"Managerial
training and or are of the
collection system","['managerial', 'i++', 'experience', 'including', 'i++', 'conflict', '-conflict', 'i--', '-including', '-experience', 'training', 'and', 'or', 'are', 'of', 'the', 'i++', 'collection', 'system', 'i++']"
ADMINISTRATIVE ENGINEER,"The operation
design and construction of
the construction claims","['the', 'operation', 'i++', 'of', 'large', 'municipal', '-municipal', '-large', '-of', 'design', 'and', 'construction', 'of', 'i++', 'the', 'largest', 'of', '-of', '-largest', 'construction', 'claims', 'i++']"
ADMINISTRATIVE ENGINEER,"The director will
be responsible for staff
on claims and delay","['the', 'director', 'will', 'i++', 'be', 'responsible', 'for', 'the', 'i++', 'landscape', '-landscape', 'exercise', 'of', '-of', '-exercise', 'open', '-open', 'i--', '-the', 'staff', 'i++', 'on', 'claims', 'and', 'delay', 'i++']"
ADMINISTRATIVE ENGINEER,"Regulatory
requirements in a safe and
productive manner","['regulatory', 'i++', 'requirements', 'in', 'a', 'deep', '-deep', 'timely', 'i++', 'manner', '-manner', 'i--', '-timely', 'state', 'of', 'i++', 'good', 'repair', 'and', '-and', '-repair', '-good', 'i--', '-of', '-state', 'safe', 'and', 'i++', 'productive', 'manner', 'i++']"
ADMINISTRATIVE ENGINEER,"The director of
contract administration
and or improvements","['the', 'director', 'of', 'i++', 'contract', 'repairs', '-repairs', 'administration', 'i++', 'and', 'or', 'are', 'the', '-the', '-are', 'improvements', 'i++']"
ADMINISTRATIVE ENGINEER,"Experience in
wastewater operations
and capital costs","['experience', 'in', 'i++', 'planning', 'design', 'construction', 'i++', 'management', 'and', '-and', '-management', 'i--', '-construction', 'procurement', 'i++', 'and', 'budget', '-budget', '-and', 'i--', '-procurement', '-design', '-planning', 'wastewater', 'operations', 'i++', 'and', 'capital', 'costs', 'i++']"
ADMINISTRATIVE ENGINEER,"Determine whether
a particular action
should be registered","['determine', 'whether', 'i++', 'a', 'particular', 'action', 'i++', 'should', 'be', 'registered', 'i++']"
ADMINISTRATIVE ENGINEER,"Expert knowledge of
city state and local rules
and regulations","['expert', 'knowledge', 'of', 'i++', 'city', 'state', 'and', 'local', 'rules', 'i++', 'and', 'regulations', 'i++']"
ADMINISTRATIVE ENGINEER,"Work closely with the
office of the bureau of
wastewater per day","['work', 'closely', 'with', 'the', 'i++', 'office', 'of', 'design', 'the', '-the', 'and', 'or', 'i++', 'expansions', '-expansions', 'i--', '-or', '-and', '-design', 'the', 'bureau', 'of', 'i++', 'wastewater', 'per', 'day', 'i++']"
ADMINISTRATIVE MANAGER,"On an it report
used by senior management
of the snap program","['on', 'an', 'it', 'report', 'i++', 'used', 'by', 'senior', 'management', 'i++', 'of', 'the', 'snap', 'program', 'i++']"
ADMINISTRATIVE MANAGER,"Performs the duties
of the advocate office
of the agency","['performs', 'the', 'duties', 'i++', 'of', 'the', 'advocate', 'office', 'i++', 'of', 'labor', '-labor', 'the', 'agency', 'i++']"
CLERICAL ASSOCIATE,"The country with a
mission of the public in
cash and other tools","['the', 'country', 'with', 'a', 'i++', 'mission', 'of', 'combating', '-combating', 'the', 'highest', 'rates', 'i++', 'of', 'infant', '-infant', '-of', 'i--', '-rates', '-highest', 'public', 'and', 'i++', 'or', 'attorneys', '-attorneys', '-or', 'i--', '-and', 'in', 'i++', 'cash', 'and', 'other', 'tools', 'i++']"
CLERICAL ASSOCIATE,"The accuracy
of information prepare
reports as needed","['the', 'teams', '-teams', 'accuracy', 'i++', 'of', 'the', 'assisted', '-assisted', '-the', 'information', 'prepare', 'i++', 'reports', 'and', 'to', '-to', '-and', 'as', 'needed', 'i++']"
CLERICAL ASSOCIATE,"Assisting with the
day to day operation
of the wasp system","['assisting', 'with', 'the', 'i++', 'day', 'to', 'day', 'operation', 'i++', 'of', 'the', 'wasp', 'system', 'i++']"
CLERICAL ASSOCIATE,"The clerical staff
in their daily locations
and ending mileage","['the', 'clerical', 'staff', 'i++', 'in', 'their', 'daily', 'locations', 'i++', 'and', 'ending', 'mileage', 'i++']"
CLERICAL ASSOCIATE,"Update charts and work
with staff at all district and
borough locations","['update', 'spreadsheet', 'for', 'i++', 'correctional', 'referrals', 'i++', 'i--', '-referrals', 'health', '-health', '-correctional', 'i--', '-for', '-spreadsheet', 'charts', 'and', 'work', 'i++', 'with', 'staff', 'at', 'all', 'district', 'and', 'i++', 'borough', 'locations', 'i++']"
CLERICAL ASSOCIATE,"Interacting with
law department personnel
city agencies","['interacting', 'with', 'i++', 'law', 'department', 'to', 'resolve', 'i++', 'facility', '-facility', 'community', '-community', 'i--', '-resolve', '-to', '-department', 'manager', 'protocols', 'i++', 'general', '-general', 'i--', '-protocols', '-manager', 'department', 'to', 'resolve', 'i++', 'facility', '-facility', 'i--', '-resolve', '-to', 'personnel', 'i++', 'city', 'agencies', 'i++']"
CLERICAL ASSOCIATE,"Scheduling training
classes filing dealing with
members of the day","['scheduling', 'training', 'i++', 'classes', 'filing', 'dealing', 'with', 'i++', 'building', '-building', 'members', 'of', 'the', 'day', 'i++']"
CLERICAL ASSOCIATE,"Experience with
entering data into
computer system","['experience', 'with', 'i++', 'personnel', '-personnel', 'computerized', 'systems', '-systems', '-computerized', 'entering', 'data', 'into', 'i++', 'computer', 'system', 'i++']"
CLERICAL ASSOCIATE,"Duties will include
but are not limited to
word excel outlook","['duties', 'as', 'assigned', 'i++', 'by', 'management', '-management', 'supervisor', '-supervisor', '-by', 'i--', '-assigned', '-as', 'will', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to', 'i++', 'word', 'excel', 'outlook', 'i++']"
CLERICAL ASSOCIATE,"The division of
roadway repair maintenance
request as needed","['the', 'division', 'of', 'i++', 'roadway', 'repair', 'maintenance', 'i++', 'request', 'as', 'needed', 'i++']"
CLERICAL ASSOCIATE,"Performs various
types of public buildings and
will be required","['performs', 'routine', '-routine', 'various', 'i++', 'types', 'of', 'public', 'buildings', 'and', 'i++', 'properties', 'by', '-by', '-properties', 'will', 'be', 'required', 'i++']"
CLERICAL ASSOCIATE,"The mental health and
the environment by means
of the agency","['the', 'mental', 'hygiene', 'i++', 'law', 'to', 'allow', 'for', '-for', '-allow', '-to', '-law', 'i--', '-hygiene', 'health', 'and', 'i++', 'the', 'environment', 'by', 'means', 'i++', 'of', 'the', 'agency', 'i++']"
CLERICAL ASSOCIATE,"The office of its
regulation of the code
enforcement records","['the', 'office', 'of', 'its', 'i++', 'hearings', 'division', 'conducts', 'i++', 'water', 'and', '-and', '-water', 'i--', '-conducts', '-division', '-hearings', 'regulation', 'of', 'the', 'wasp', 'i++', 'system', 'to', '-to', '-system', 'i--', '-wasp', 'code', 'i++', 'enforcement', 'records', 'i++']"
CLERICAL ASSOCIATE,"Respond to public
inquiries and concerns
when necessary","['respond', 'to', 'request', 'i++', 'additional', '-additional', 'for', 'documented', 'sick', 'leave', 'i++', 'blood', 'donations', '-donations', '-blood', 'i--', '-leave', '-sick', '-documented', '-for', 'i--', '-request', 'public', 'i++', 'inquiries', 'at', 'the', 'end', 'i++', 'of', 'their', 'shift', '-shift', '-their', '-of', 'i--', '-end', '-the', '-at', '-inquiries', 'and', 'or', 'restricting', 'their', '-their', '-restricting', '-or', '-and', 'inquiries', 'and', 'concerns', 'i++', 'when', 'necessary', 'i++']"
CLERICAL ASSOCIATE,"Working in the back
office while utilizing
various systems","['working', 'in', 'a', 'team', 'i++', 'to', 'meet', 'their', 'child', '-child', 'essential', 'needs', 'i++', 'for', 'food', 'shelter', '-shelter', '-food', '-for', 'i--', '-needs', '-essential', '-their', '-meet', '-to', 'i--', '-team', '-a', 'the', 'foil', 'i++', 'law', 'requires', 'prompt', 'and', '-and', '-prompt', '-requires', '-law', 'unit', 'responds', 'to', 'emails', 'i++', 'i--', '-emails', '-to', '-responds', '-unit', 'law', 'requires', 'prompt', 'and', '-and', '-prompt', '-requires', '-law', 'unit', 'responds', 'to', 'public', 'i++', 'inquiries', '-inquiries', 'i--', '-public', '-to', '-responds', '-unit', 'law', 'requires', 'prompt', 'and', '-and', '-prompt', '-requires', '-law', 'i--', '-foil', 'back', 'i++', 'office', 'while', 'utilizing', 'i++', 'various', 'systems', 'i++']"
CLERICAL ASSOCIATE,"The new york city
department of health and to
close out work orders","['the', 'new', 'york', 'city', 'i++', 'department', 'of', 'health', 'and', 'to', 'i++', 'have', '-have', 'close', 'out', 'work', 'orders', 'i++']"
CLERICAL ASSOCIATE,"The ability
to utilize microsoft
word excel outlook","['the', 'successful', '-successful', 'ability', 'i++', 'to', 'utilize', 'microsoft', 'i++', 'word', 'excel', 'and', '-and', '-excel', 'outlook', 'and', '-and', '-outlook', 'excel', 'outlook', 'i++']"
CLERICAL ASSOCIATE,"Assisting with the
security unit and
maintaining records","['assisting', 'with', 'all', 'i++', 'duties', 'associated', 'i++', 'with', 'hiring', 'for', '-for', '-hiring', '-with', 'i--', '-associated', '-duties', 'transaction', 'receipts', 'at', 'the', 'i++', 'cashier', 'windows', '-windows', '-cashier', 'i--', '-the', '-at', '-receipts', '-transaction', 'bureau', 'training', '-training', '-bureau', 'i--', '-all', '-with', 'in', 'all', 'i++', 'aspects', 'of', 'processing', '-processing', '-of', '-aspects', 'i--', '-all', 'the', 'i++', 'penalty', 'processing', '-processing', '-penalty', 'i--', '-the', '-in', 'with', 'the', 'i++', 'timely', 'completion', 'of', 'the', 'i++', 'division', 'of', '-of', '-division', 'i--', '-the', '-of', '-completion', 'processing', 'of', 'all', 'i++', 'summonses', '-summonses', 'i--', '-all', '-of', '-processing', '-timely', 'city', 'of', 'new', 'york', 'city', 'i++', 'government', '-government', 'i--', '-city', '-york', '-new', '-of', 'water', 'supply', 'due', 'i++', 'to', 'cross', '-cross', '-to', 'i--', '-due', '-supply', '-water', '-city', 'security', 'unit', 'and', 'i++', 'maintaining', 'records', 'i++']"
INDUSTRIAL HYGIENIST,"These vast networks falls
under the supervision
of the clean air act","['these', 'vast', 'networks', 'falls', 'i++', 'under', 'the', 'supervision', 'i++', 'of', 'the', 'public', '-public', 'clean', 'air', 'act', 'i++']"
INDUSTRIAL HYGIENIST,"Issue notice of
violations prepare case
files and evidence","['issue', 'notice', 'of', 'i++', 'violations', 'prepare', 'case', 'i++', 'files', 'and', 'evidence', 'i++']"
INDUSTRIAL HYGIENIST,"The enforcement of
environmental health and
the environment","['the', 'following', '-following', 'public', 'and', '-and', '-public', 'enforcement', 'of', 'i++', 'environmental', 'health', 'and', 'i++', 'safety', 'records', '-records', '-safety', 'the', 'environment', 'i++']"
INDUSTRIAL HYGIENIST,"Review of health and
safety to community
relations unit","['review', 'of', 'health', 'and', 'i++', 'safety', 'monitoring', '-monitoring', 'to', 'community', 'i++', 'relations', 'unit', 'i++']"
INDUSTRIAL HYGIENIST,"The safety health and
equipment utilized by
bureau personnel","['the', 'safety', 'health', 'and', 'i++', 'safety', 'monitoring', '-monitoring', 'records', '-records', '-safety', 'equipment', 'utilized', 'by', 'i++', 'bureau', 'personnel', 'i++']"
INDUSTRIAL HYGIENIST,"The department of
environmental health and
the environment","['the', 'department', 'of', 'i++', 'environmental', 'laws', 'and', 'i++', 'regulations', '-regulations', 'i--', '-and', '-laws', 'health', 'and', 'i++', 'the', 'environment', 'i++']"
INDUSTRIAL HYGIENIST,"The department of
environmental health and
safety auditing","['the', 'supervision', 'i++', 'of', 'the', 'public', 'and', '-and', '-public', '-the', '-of', 'i--', '-supervision', 'department', 'of', 'i++', 'environmental', 'health', 'and', 'i++', 'safety', 'auditing', 'i++']"
INDUSTRIAL HYGIENIST,"Working knowledge of
federal and local state
and federal codes","['working', 'knowledge', 'of', 'i++', 'federal', 'and', 'local', 'state', 'i++', 'and', 'city', '-city', 'federal', 'codes', 'i++']"
INDUSTRIAL HYGIENIST,"The enforcement of
environmental health and
safety contractors","['the', 'industrial', 'i++', 'hygienist', 'level', '-level', '-hygienist', 'i--', '-industrial', 'bureau', 'of', '-of', '-bureau', 'enforcement', 'of', 'i++', 'environmental', 'laws', 'and', 'i++', 'regulations', '-regulations', 'i--', '-and', '-laws', 'health', 'and', 'i++', 'safety', 'contractors', 'i++']"
INDUSTRIAL HYGIENIST,"These vast networks falls
under the department of
health and safety plans","['these', 'vast', 'networks', 'falls', 'i++', 'under', 'the', 'department', 'of', 'i++', 'transportation', '-transportation', 'health', 'licensed', '-licensed', '-health', 'design', 'and', '-and', '-design', 'health', 'and', 'safety', 'plans', 'i++']"
INDUSTRIAL HYGIENIST,"The department of
environmental health and
safety contractors","['the', 'department', 'of', 'i++', 'environmental', 'health', 'and', 'i++', 'safety', 'plans', '-plans', 'contractors', 'i++']"
INDUSTRIAL HYGIENIST,"The candidate will
conduct field observations
and training techniques","['the', 'candidate', 'will', 'i++', 'conduct', 'field', 'observations', 'i++', 'and', 'training', 'techniques', 'i++']"
INDUSTRIAL HYGIENIST,"Review of health and
equipment utilized by
bureau personnel","['review', 'of', 'health', 'and', 'i++', 'equipment', 'utilized', 'by', 'i++', 'bureau', 'personnel', 'i++']"
INVESTMENT MANAGER (COMPTROLLE,"The head of the head
of the head of the head of
the new york city","['the', 'head', 'of', 'the', 'head', 'i++', 'of', 'the', 'head', 'of', 'the', 'head', 'of', 'i++', 'the', 'head', 'of', 'the', '-the', '-of', '-head', 'new', 'york', 'city', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"Attend represent
and report on behalf of
the board and members","['attend', 'represent', 'i++', 'and', 'report', 'on', 'behalf', 'of', 'i++', 'the', 'district', '-district', 'board', 'and', 'members', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"The district office
at the direction of the
district manager","['the', 'district', 'office', 'i++', 'at', 'public', 'meetings', '-meetings', '-public', '-at', 'i--', '-office', '-district', 'board', 'plays', 'an', '-an', '-plays', '-board', 'district', 'office', 'i++', 'at', 'the', 'direction', 'of', 'the', 'i++', 'board', 'office', 'at', '-at', '-office', '-board', 'district', 'manager', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"Other matters of
concern to the board and to
the board and members","['other', 'matters', 'of', 'i++', 'concern', 'to', 'the', 'board', 'and', 'to', 'i++', 'the', 'board', 'and', 'its', '-its', 'to', '-to', '-and', 'plays', 'an', '-an', '-plays', 'and', 'members', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"Substitute for the
district manager with the
district manager","['substitute', 'for', 'the', 'i++', 'district', 'manager', 'with', 'the', 'i++', 'district', 'manager', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"The board and to the
board plays an advisory
role in the absence","['the', 'assistant', '-assistant', 'board', 'and', 'to', 'the', 'i++', 'community', 'board', 'no', '-no', '-board', 'district', '-district', '-community', 'board', 'plays', 'an', 'advisory', 'i++', 'role', 'on', 'a', 'wide', '-wide', '-a', '-on', 'in', 'the', 'absence', 'i++']"
ASSISTANT DISTRICT MANAGER (CO,"Working on projects
that advance district service
and helping others","['working', 'on', 'projects', 'i++', 'that', 'advance', 'district', 'service', 'i++', 'and', 'helping', 'others', 'i++']"
